0.536231091	0.542816317	0.36916336	0.629726509	0.83121118	0.246401455	0.750602319	0.745958532	0.343284176	0.53121871	0	0.663932381	0.3022527	0.26821721	0.930572461	0.595281959	0.416769048	0.923094918	1.178393283	1.270676744	0.926547017	1.17469455	1.198765993	1.468211189	1.598657579	1.723208846	1.960493855	0.942455548	1.314308803	1.64027528
0.95312381	0.760243152	0.712275077	1.265904076	1.356663743	0.883156983	0.261151815	0.555947972	0.348991327	0.467210053	0.663932381	0	0.401662693	0.781520168	0.296695805	0.317285888	0.657597109	1.173869105	1.048634759	1.348651788	1.010761687	1.608536025	1.740570339	1.953105178	2.165735206	1.556336659	1.973547773	0.937815548	1.935756362	1.85599761
0.758031234	0.66501354	0.531779644	0.931926687	1.108035365	0.546909958	0.566291944	0.69455033	0.219348001	0.497054053	0.3022527	0.401662693	0	0.380666636	0.639677955	0.296414715	0.31219801	1.091863527	1.189127942	1.377454133	1.020671041	1.42488324	1.484648943	1.739095057	1.892711112	1.733372649	2.054091289	0.766237772	1.616283453	1.813564348
0.779108685	0.810725685	0.635943288	0.717225203	1.006294759	0.410392374	0.934040984	0.990761312	0.53750556	0.775654324	0.26821721	0.781520168	0.380666636	0	0.997118502	0.597425015	0.250822321	1.178767916	1.44196702	1.536781892	1.194491641	1.376292863	1.344493265	1.638080685	1.713538469	1.988168705	2.226759784	0.746020669	1.382944898	1.888042883
1.249705819	1.051449468	1.008968094	1.548630831	1.652991925	1.162467972	0.463269738	0.797377038	0.640310473	0.751256346	0.930572461	0.296695805	0.639677955	0.997118502	0	0.415893456	0.81677864	1.455472302	1.251310734	1.593692361	1.271916385	1.902585502	2.03696898	2.248905607	2.461537157	1.7166037	2.183186264	0.92881398	2.22441354	2.118520583
1.038623475	0.908907544	0.802152123	1.223962613	1.402107718	0.841419952	0.571888699	0.820814957	0.428721075	0.67078807	0.595281959	0.317285888	0.296414715	0.597425015	0.415893456	0	0.401081377	1.340534948	1.326925238	1.580486368	1.22773201	1.708758797	1.780212943	2.030115416	2.189125578	1.851792468	2.234548242	0.623208081	1.908906699	2.052958745
0.952258582	0.923455354	0.763674264	0.963434098	1.229845657	0.62750449	0.86418456	1.005160141	0.527713843	0.802353033	0.416769048	0.657597109	0.31219801	0.250822321	0.81677864	0.401081377	0	1.329743383	1.494018733	1.65220421	1.298210162	1.586563504	1.581117159	1.866339222	1.958995	2.040224187	2.337223836	0.526073235	1.633372366	2.051002247
0.408394347	0.431713487	0.567565963	0.840849937	0.548776854	0.804767522	1.015281024	0.697722282	0.911898014	0.70675862	0.923094918	1.173869105	1.091863527	1.178767916	1.455472302	1.340534948	1.329743383	0	0.625562172	0.415219726	0.273763647	0.523380689	0.8087156	0.882611918	1.212349331	1.026801607	1.078484744	1.844886742	1.181514227	0.723083186
0.862361233	0.669771588	0.839860374	1.374411041	1.15669842	1.187463468	0.799689703	0.506827125	0.969779999	0.692342151	1.178393283	1.048634759	1.189127942	1.44196702	1.251310734	1.326925238	1.494018733	0.625562172	0	0.42954714	0.368049838	1.127131222	1.433156224	1.470657588	1.826947174	0.547599528	0.931983475	1.933489992	1.804373446	0.977014013
0.803161084	0.730854982	0.901514543	1.255926315	0.944715475	1.193512131	1.130431076	0.797735934	1.169864823	0.909714405	1.270676744	1.348651788	1.377454133	1.536781892	1.593692361	1.580486368	1.65220421	0.415219726	0.42954714	0	0.356826087	0.791266221	1.130733324	1.101234219	1.483353761	0.638750914	0.689979962	2.143688055	1.535201236	0.552115565
0.515923159	0.38376628	0.559587522	1.018563934	0.788916612	0.87938116	0.813318625	0.479192173	0.813501352	0.558363359	0.926547017	1.010761687	1.020671041	1.194491641	1.271916385	1.22773201	1.298210162	0.273763647	0.368049838	0.356826087	0	0.795631094	1.079082536	1.152542767	1.486002756	0.843117564	1.039203183	1.786892529	1.439576351	0.846964436
0.67035111	0.853072939	0.91061423	0.769005482	0.388305939	0.966303386	1.493179551	1.198785135	1.295025134	1.158326478	1.17469455	1.608536025	1.42488324	1.376292863	1.902585502	1.708758797	1.586563504	0.523380689	1.127131222	0.791266221	0.795631094	0	0.349748648	0.361684096	0.700808122	1.424270521	1.263351714	2.111548471	0.767235422	0.690470584
0.794179483	1.029948935	1.02942287	0.643144293	0.384037907	0.959091144	1.672244661	1.415842163	1.401200523	1.328315721	1.198765993	1.740570339	1.484648943	1.344493265	2.03696898	1.780212943	1.581117159	0.8087156	1.433156224	1.130733324	1.079082536	0.349748648	0	0.32273665	0.430366853	1.767780883	1.606651242	2.090013627	0.418449288	1.015753118
1.00246387	1.205607969	1.245215662	0.955307655	0.637482322	1.238939269	1.849613073	1.559789233	1.628611788	1.511427335	1.468211189	1.953105178	1.739095057	1.638080685	2.248905607	2.030115416	1.866339222	0.882611918	1.470657588	1.101234219	1.152542767	0.361684096	0.32273665	0	0.402194309	1.710845518	1.446788234	2.383589764	0.646292242	0.831667949
1.223707539	1.460193711	1.456652751	0.99631423	0.810476173	1.35354289	2.102496872	1.844039274	1.823184927	1.758545438	1.598657579	2.165735206	1.892711112	1.713538469	2.461537157	2.189125578	1.958995	1.212349331	1.826947174	1.483353761	1.486002756	0.700808122	0.430366853	0.402194309	0	2.104374125	1.847160747	2.450023049	0.412815867	1.23124793
1.358726384	1.200415494	1.375381069	1.853097315	1.572943206	1.714648235	1.296944335	1.042502694	1.514254815	1.237891746	1.723208846	1.556336659	1.733372649	1.988168705	1.7166037	1.851792468	2.040224187	1.026801607	0.547599528	0.638750914	0.843117564	1.424270521	1.767780883	1.710845518	2.104374125	0	0.592294442	2.467384731	2.173929899	0.982557855
1.483016218	1.419520175	1.591342903	1.895615539	1.541883947	1.877665106	1.730185847	1.419843359	1.840751663	1.569724939	1.960493855	1.973547773	2.054091289	2.226759784	2.183186264	2.234548242	2.337223836	1.078484744	0.931983475	0.689979962	1.039203183	1.263351714	1.606651242	1.446788234	1.847160747	0.592294442	0	2.818348731	2.024293217	0.616077145
1.476554694	1.426314216	1.277391165	1.456621442	1.749680688	1.148270765	1.19501697	1.427438141	0.97762668	1.251352738	0.942455548	0.937815548	0.766237772	0.746020669	0.92881398	0.623208081	0.526073235	1.844886742	1.933489992	2.143688055	1.786892529	2.111548471	2.090013627	2.383589764	2.450023049	2.467384731	2.818348731	0	2.098966082	2.56786451
1.054255365	1.308030859	1.256752268	0.684956774	0.659815714	1.06983214	1.91790359	1.707503414	1.58678123	1.580492553	1.314308803	1.935756362	1.616283453	1.382944898	2.22441354	1.908906699	1.633372366	1.181514227	1.804373446	1.535201236	1.439576351	0.767235422	0.418449288	0.646292242	0.412815867	2.173929899	2.024293217	2.098966082	0	1.427903483
1.108963167	1.149570887	1.290473374	1.410830436	1.030029778	1.494046484	1.658117563	1.3228123	1.626474477	1.395476894	1.64027528	1.85599761	1.813564348	1.888042883	2.118520583	2.052958745	2.051002247	0.723083186	0.977014013	0.552115565	0.846964436	0.690470584	1.015753118	0.831667949	1.23124793	0.982557855	0.616077145	2.56786451	1.427903483	0
